5682057.72	7429137.56	1-1491	0.00	5682072.08	7429156.27	1-1490	0.00
5683125.74	7428602.81	1-1278	0.00	5683118.44	7428598.97	1-1279	0.00
5683118.44	7428598.97	1-1279	0.00	5683058.42	7428567.22	1-1280	0.60
5683058.42	7428567.22	1-1280	0.60	5682985.07	7428528.91	1-1281	0.10
5682957.08	7428509.63	O-3783	0.40	5682964.23	7428515.86	O-3795	0.00
5682964.23	7428515.86	O-3795	0.00	5682987.03	7428524.33	O-3804	0.00
5682964.23	7428515.86	O-3795	0.00	5682772.15	7428478.21	1-1265	0.00
5682772.15	7428478.21	1-1265	0.00	5682769.37	7428458.92	1-1264	0.10
5682769.37	7428458.92	1-1264	0.10	5682838.95	7428374.26	O-3604	0.10
5682838.95	7428374.26	O-3604	0.10	5682845.94	7428382.41	O-3609	0.10
5682838.95	7428374.26	O-3604	0.10	5682832.09	7428366.28	O-3597	0.40
5682832.09	7428366.28	O-3597	0.40	5682790.10	7428317.38	O-3572	0.10
5682832.09	7428366.28	O-3597	0.40	5682768.57	7428453.47	1-1252	0.00
5682768.57	7428453.47	1-1252	0.00	5682769.37	7428458.92	1-1264	0.10
5682761.93	7428407.36	1-9	0.60	5682768.57	7428453.47	1-1252	0.00
5682772.96	7428483.85	1-1283	0.00	5682962.85	7428520.37	1-1282	0.40
5682772.96	7428483.85	1-1283	0.00	5682777.14	7428512.68	1-1287	0.00
5682777.14	7428512.68	1-1287	0.00	5682780.64	7428536.91	1-1289	0.10
5682780.64	7428536.91	1-1289	0.10	5682781.15	7428540.56	1-8	0.00
5682780.64	7428536.91	1-1289	0.10	5683058.42	7428567.22	1-1280	0.60
5682781.15	7428540.56	1-8	0.00	5682785.30	7428568.03	1-1306	0.00
5682785.30	7428568.03	1-1306	0.00	5682787.37	7428581.67	1-1317	0.00
5682785.30	7428568.03	1-1306	0.00	5683118.44	7428598.97	1-1279	0.00
5682787.37	7428581.67	1-1317	0.00	5682423.45	7428646.16	1-1311	0.00
5682431.16	7428655.88	1-1320	0.00	5682788.74	7428590.76	1-1319	0.00
5682787.37	7428581.67	1-1317	0.00	5682788.05	7428586.21	1-1318	0.00
5682788.05	7428586.21	1-1318	0.00	5682788.85	7428591.30	1-1319	0.60
5682788.85	7428591.30	1-1319	0.60	5682791.07	7428606.03	1-1327	0.60
5682791.07	7428606.03	1-1327	0.60	5682792.58	7428616.17	1-1328	0.00
5682792.58	7428616.17	1-1328	0.00	5682793.27	7428620.70	1-1332	0.00
5682792.58	7428616.17	1-1328	0.00	5681999.60	7428759.33	1-1330	0.00
5682781.15	7428540.56	1-8	0.00	5682648.17	7428564.53	1-1302	0.00
5682648.17	7428564.53	1-1302	0.00	5682637.12	7428537.78	1-1288	0.00
5682637.12	7428537.78	1-1288	0.00	5682777.14	7428512.68	1-1287	0.00
5682772.96	7428483.85	1-1283	0.00	5682624.77	7428507.93	1-1284	0.00
5682624.77	7428507.93	1-1284	0.00	5682637.12	7428537.78	1-1288	0.00
5682624.77	7428507.93	1-1284	0.00	5682578.49	7428515.45	1-1285	0.00
5682578.49	7428515.45	1-1285	0.00	5682583.67	7428547.37	1-1301	0.00
5682583.67	7428547.37	1-1301	0.00	5682583.95	7428549.10	1-1309	0.00
5682583.95	7428549.10	1-1309	0.00	5682559.25	7428555.42	1-1308	0.00
5682559.25	7428555.42	1-1308	0.00	5682563.63	7428579.77	1-1307	0.00
5682563.63	7428579.77	1-1307	0.00	5682648.17	7428564.53	1-1302	0.00
5682583.67	7428547.37	1-1301	0.00	5682637.12	7428537.78	1-1288	0.00
5682583.67	7428547.37	1-1301	0.00	5682048.39	7428642.23	1-624	0.00
5682048.39	7428642.23	1-624	0.00	5682042.85	7428611.32	1-623	0.00
5682042.85	7428611.32	1-623	0.00	5682349.81	7428553.03	1-1286	0.60
5682048.39	7428642.23	1-624	0.00	5682053.68	7428671.77	1-625	0.40
5682053.68	7428671.77	1-625	0.40	5682563.63	7428579.77	1-1307	0.00
5682042.85	7428611.32	1-623	0.00	5681916.07	7428635.60	1-646	0.00
5681916.07	7428635.60	1-646	0.00	5681914.62	7428638.92	1-645	0.00
5681916.07	7428635.60	1-646	0.00	5681905.25	7428637.57	1-643	0.00
5681905.25	7428637.57	1-643	0.00	5681907.74	7428640.17	1-644	0.00
5681924.61	7428694.61	1-647	0.00	5682053.68	7428671.77	1-625	0.40
5681924.61	7428694.61	1-647	0.00	5681890.16	7428700.80	1-626	0.00
5681924.61	7428694.61	1-647	0.00	5681919.36	7428665.36	1-653	0.00
5681905.25	7428637.57	1-643	0.00	5681873.94	7428643.63	1-628	0.00
5681890.16	7428700.80	1-626	0.00	5681867.20	7428704.92	1-635	0.00
5681867.20	7428704.92	1-635	0.00	5681865.75	7428697.33	1-651	0.00
5681873.94	7428643.63	1-628	0.00	5681856.18	7428647.03	1-634	0.00
5681856.18	7428647.03	1-634	0.00	5681858.98	7428661.81	1-633	0.00
5681856.18	7428647.03	1-634	0.00	5681798.77	7428658.00	1-663	0.00
5681798.77	7428658.00	1-663	0.00	5681801.86	7428661.98	1-664	0.00
5681798.77	7428658.00	1-663	0.00	5681768.54	7428663.78	1-665	0.00
5681867.20	7428704.92	1-635	0.00	5681813.55	7428714.56	1-638	0.00
5681813.55	7428714.56	1-638	0.00	5681807.46	7428686.55	1-639	0.00
5681813.55	7428714.56	1-638	0.00	5681777.15	7428721.09	1-631	0.00
5681777.15	7428721.09	1-631	0.00	5681779.03	7428724.71	1-529	0.00
5681779.03	7428724.71	1-529	0.00	5681801.38	7428718.24	1-535	0.00
5681777.15	7428721.09	1-631	0.00	5681768.40	7428694.31	1-630	0.00
5681768.40	7428694.31	1-630	0.00	5681762.44	7428676.07	1-642	0.00
5681762.44	7428676.07	1-642	0.00	5681759.02	7428665.60	1-629	0.00
5681759.02	7428665.60	1-629	0.00	5681765.69	7428659.71	1-636	0.00
5681759.02	7428665.60	1-629	0.00	5681741.78	7428681.41	1-1104	0.30
5681779.03	7428724.71	1-529	0.00	5681797.60	7428760.49	1-1325	0.00
5681797.60	7428760.49	1-1325	0.00	5681833.57	7428753.92	1-538	0.00
5681833.57	7428753.92	1-538	0.00	5681824.52	7428731.32	1-537	0.00
5681833.57	7428753.92	1-538	0.00	5682423.45	7428646.16	1-1311	0.00
5682431.16	7428655.88	1-1320	0.00	5681995.14	7428734.63	1-1322	0.00
5681995.14	7428734.63	1-1322	0.00	5681999.60	7428759.33	1-1330	0.00
5681995.14	7428734.63	1-1322	0.00	5681855.40	7428759.86	1-1323	0.00
5681855.40	7428759.86	1-1323	0.00	5681872.56	7428782.27	1-1337	0.00
5681872.56	7428782.27	1-1337	0.00	5681999.60	7428759.33	1-1330	0.00
5681855.40	7428759.86	1-1323	0.00	5681802.26	7428769.46	1-1324	0.00
5681802.26	7428769.46	1-1324	0.00	5681814.36	7428792.78	1-1368	0.00
5681814.36	7428792.78	1-1368	0.00	5681872.56	7428782.27	1-1337	0.00
5681797.60	7428760.49	1-1325	0.00	5681802.26	7428769.46	1-1324	0.00
5681814.36	7428792.78	1-1368	0.00	5681817.08	7428798.01	1-1369	0.00
5681872.56	7428782.27	1-1337	0.00	5681889.91	7428804.94	1-1335	0.00
5682610.23	7428354.50	1-1174	0.00	5682609.96	7428354.12	1-1175	0.00
5682609.96	7428354.12	1-1175	0.00	5682592.68	7428329.88	1-1177	0.00
5682592.68	7428329.88	1-1177	0.00	5682510.07	7428307.96	1-1178	0.00
5682510.07	7428307.96	1-1178	0.00	5682477.10	7428284.63	1-1179	0.00
5682477.10	7428284.63	1-1179	0.00	5682440.03	7428258.40	1-1180	0.00
5682609.96	7428354.12	1-1175	0.00	5682277.38	7428410.34	1-33	0.70
5682277.38	7428410.34	1-33	0.70	5681919.31	7428469.53	1-534	0.00
5681919.31	7428469.53	1-534	0.00	5681914.27	7428430.34	1-532	0.00
5681919.31	7428469.53	1-534	0.00	5681827.78	7428484.66	1-533	0.00
5681862.45	7428553.55	1-1259	0.00	5681858.88	7428554.14	1-1260	0.00
5681862.45	7428553.55	1-1259	0.00	5681855.74	7428509.85	1-1258	0.00
5681855.74	7428509.85	1-1258	0.00	5682080.33	7428473.91	1-1257	0.00
5682080.33	7428473.91	1-1257	0.00	5682087.30	7428516.59	1-1256	0.00
5682087.30	7428516.59	1-1256	0.00	5682312.06	7428479.65	1-1255	0.00
5682087.30	7428516.59	1-1256	0.00	5681862.45	7428553.55	1-1259	0.00
5681827.78	7428484.66	1-533	0.00	5681842.42	7428447.66	1-531	0.00
5681842.42	7428447.66	1-531	0.00	5681914.27	7428430.34	1-532	0.00
5681842.42	7428447.66	1-531	0.00	5681845.40	7428440.13	1-1097	0.00
5681845.40	7428440.13	1-1097	0.00	5681853.81	7428418.88	1-1096	0.00
5681845.40	7428440.13	1-1097	0.00	5681953.94	7428410.08	1-10050	0.00
5682262.19	7428336.78	1-1247	0.70	5682477.10	7428284.63	1-1179	0.00
5681747.09	7428662.25	1-543	0.20	5681749.74	7428659.79	1-449	0.00
5681749.74	7428659.79	1-449	0.00	5681732.09	7428617.52	1-10054	0.00
5681749.74	7428659.79	1-449	0.00	5681756.19	7428654.09	1-570	0.00
5681756.19	7428654.09	1-570	0.00	5681728.76	7428575.78	1-566	0.00
5681728.76	7428575.78	1-566	0.00	5681749.10	7428570.34	1-567	0.30
5681749.10	7428570.34	1-567	0.30	5681788.76	7428566.00	1-568	0.00
5681788.76	7428566.00	1-568	0.00	5681787.95	7428564.64	1-601	0.00
5681756.19	7428654.09	1-570	0.00	5681768.48	7428643.22	1-569	0.00
5681768.48	7428643.22	1-569	0.00	5681788.76	7428566.00	1-568	0.00
5681788.76	7428566.00	1-568	0.00	5681815.92	7428486.63	1-201	0.10
5681728.76	7428575.78	1-566	0.00	5681729.30	7428557.60	1-592	0.20
5681729.30	7428557.60	1-592	0.20	5681726.58	7428501.45	1-593	0.30
5681761.70	7428643.50	1-577	0.00	5681764.66	7428639.86	1-578	0.00
5681764.66	7428639.86	1-578	0.00	5681773.09	7428612.77	1-572	0.00
5681773.09	7428612.77	1-572	0.00	5681779.39	7428592.56	1-581	0.00
5681779.39	7428592.56	1-581	0.00	5681779.29	7428590.22	1-582	0.00
5681779.29	7428590.22	1-582	0.00	5681778.73	7428588.82	1-580	0.00
5681778.73	7428588.82	1-580	0.00	5681775.22	7428586.09	1-590	0.00
5681775.22	7428586.09	1-590	0.00	5681773.68	7428585.97	1-591	0.00
5681773.68	7428585.97	1-591	0.00	5681756.06	7428588.30	1-589	0.00
5681756.06	7428588.30	1-589	0.00	5681752.55	7428588.80	1-588	0.00
5681752.55	7428588.80	1-588	0.00	5681747.13	7428593.09	1-587	0.00
5681747.13	7428593.09	1-587	0.00	5681744.93	7428597.53	1-586	0.00
5681744.93	7428597.53	1-586	0.00	5681744.50	7428604.01	1-573	0.00
5681744.50	7428604.01	1-573	0.00	5681773.09	7428612.77	1-572	0.00
5681744.50	7428604.01	1-573	0.00	5681744.42	7428605.12	1-585	0.00
5681744.42	7428605.12	1-585	0.00	5681745.96	7428610.37	1-584	0.00
5681745.96	7428610.37	1-584	0.00	5681751.57	7428631.50	1-583	0.00
5681751.57	7428631.50	1-583	0.00	5681753.12	7428637.30	1-574	0.00
5681753.12	7428637.30	1-574	0.00	5681755.02	7428644.12	1-575	0.00
5681755.02	7428644.12	1-575	0.00	5681759.22	7428644.76	1-576	0.00
5681759.22	7428644.76	1-576	0.00	5681761.70	7428643.50	1-577	0.00
5681726.58	7428501.45	1-593	0.30	5681733.20	7428500.35	1-2742	0.20
5681733.20	7428500.35	1-2742	0.20	5681734.24	7428500.17	1-594	0.20
5681734.24	7428500.17	1-594	0.20	5681736.98	7428560.50	1-595	0.00
5681734.24	7428500.17	1-594	0.20	5681763.02	7428495.40	1-603	0.00
5681763.02	7428495.40	1-603	0.00	5681771.52	7428493.99	1-144	0.00
5681763.02	7428495.40	1-603	0.00	5681762.32	7428518.96	1-602	0.00
5681771.52	7428493.99	1-144	0.00	5681768.42	7428460.44	1-564	0.10
5681768.42	7428460.44	1-564	0.10	5681763.65	7428444.64	1-565	0.00
5681768.42	7428460.44	1-564	0.10	5681833.29	7428443.48	1-560	0.10
5681763.65	7428444.64	1-565	0.00	5681841.89	7428422.15	1-561	0.10
5681726.58	7428501.45	1-593	0.30	5681724.88	7428471.82	1-563	0.30
5681724.88	7428471.82	1-563	0.30	5681768.42	7428460.44	1-564	0.10
5681724.88	7428471.82	1-563	0.30	5681722.98	7428456.33	1-562	0.00
5681722.98	7428456.33	1-562	0.00	5681763.65	7428444.64	1-565	0.00
5681722.98	7428456.33	1-562	0.00	5681720.76	7428424.54	1-557	0.00
5681720.76	7428424.54	1-557	0.00	5681723.14	7428423.78	1-2739	0.00
5681723.14	7428423.78	1-2739	0.00	5681727.99	7428454.89	1-2740	0.00
5681723.14	7428423.78	1-2739	0.00	5681808.26	7428396.53	1-559	0.00
5681808.26	7428396.53	1-559	0.00	5681803.63	7428382.49	1-558	0.00
5681803.63	7428382.49	1-558	0.00	5681717.69	7428409.55	1-2738	0.00
5681717.69	7428409.55	1-2738	0.00	5681715.26	7428410.32	1-556	0.00
5681715.26	7428410.32	1-556	0.00	5681720.76	7428424.54	1-557	0.00
5681723.14	7428423.78	1-2739	0.00	5681717.69	7428409.55	1-2738	0.00
5681803.63	7428382.49	1-558	0.00	5681865.73	7428362.93	1-555	0.00
5681865.73	7428362.93	1-555	0.00	5681858.71	7428380.38	1-554	0.00
5681858.71	7428380.38	1-554	0.00	5681808.26	7428396.53	1-559	0.00
5681715.26	7428410.32	1-556	0.00	5681709.75	7428396.11	1-1011	0.00
5681709.75	7428396.11	1-1011	0.00	5681712.21	7428395.29	1-2737	0.00
5681712.21	7428395.29	1-2737	0.00	5681717.69	7428409.55	1-2738	0.00
5681712.21	7428395.29	1-2737	0.00	5681873.03	7428344.62	1-1105	0.10
5681709.75	7428396.11	1-1011	0.00	5681703.55	7428382.10	1-1010	0.00
5681703.55	7428382.10	1-1010	0.00	5681706.72	7428381.04	1-2736	0.00
5681706.72	7428381.04	1-2736	0.00	5681712.21	7428395.29	1-2737	0.00
5681706.72	7428381.04	1-2736	0.00	5681881.11	7428324.58	1-1106	0.10
5681703.55	7428382.10	1-1010	0.00	5681695.14	7428363.11	1-1009	0.00
5681695.14	7428363.11	1-1009	0.00	5681699.29	7428361.75	1-2735	0.00
5681699.29	7428361.75	1-2735	0.00	5681706.72	7428381.04	1-2736	0.00
5681691.51	7428343.20	1-2734	0.30	5681699.29	7428361.75	1-2735	0.00
5681686.76	7428344.71	1-1008	0.40	5681695.14	7428363.11	1-1009	0.00
5681699.29	7428361.75	1-2735	0.00	5681891.07	7428299.89	1-1107	0.10
5681903.99	7428317.22	1-1232	0.00	5681920.12	7428311.95	1-1233	0.10
5681920.12	7428311.95	1-1233	0.10	5681924.75	7428307.31	1-2699	0.00
5681924.75	7428307.31	1-2699	0.00	5681936.64	7428355.43	1-2698	0.00
5681924.75	7428307.31	1-2699	0.00	5681949.26	7428282.33	1-1226	0.00
5681949.26	7428282.33	1-1226	0.00	5681902.52	7428296.47	1-1091	0.00
5681949.26	7428282.33	1-1226	0.00	5682233.06	7428196.49	1-1225	0.00
5681949.26	7428282.33	1-1226	0.00	5681977.22	7428253.83	1-1217	0.00
5681924.29	7428211.52	1-1108	0.00	5681941.66	7428164.00	1-693	0.00
5681941.66	7428164.00	1-693	0.00	5681958.15	7428118.91	1-692	0.00
5681941.66	7428164.00	1-693	0.00	5681786.57	7428213.70	1-694	0.00
5681786.57	7428213.70	1-694	0.00	5681654.03	7428256.12	1-2732	0.00
5681654.03	7428256.12	1-2732	0.00	5681670.08	7428292.13	1-2733	0.00
5681666.40	7428293.31	1-2743	0.00	5681651.86	7428256.98	1-697	0.00
5681651.86	7428256.98	1-697	0.00	5681654.03	7428256.12	1-2732	0.00
5681651.86	7428256.98	1-697	0.00	5681637.48	7428221.04	1-696	0.00
5681637.48	7428221.04	1-696	0.00	5681638.21	7428220.65	1-2731	0.00
5681637.48	7428221.04	1-696	0.00	5681631.68	7428206.55	1-701	0.00
5681631.68	7428206.55	1-701	0.00	5681632.47	7428206.23	1-2730	0.00
5681631.68	7428206.55	1-701	0.00	5681628.87	7428199.44	1-700	0.10
5681628.87	7428199.44	1-700	0.10	5681629.66	7428199.16	1-2729	0.00
5681628.87	7428199.44	1-700	0.10	5681625.92	7428192.15	1-699	0.00
5681625.92	7428192.15	1-699	0.00	5681626.74	7428191.83	1-2728	0.00
5681625.92	7428192.15	1-699	0.00	5681621.60	7428181.58	1-1003	0.00
5681621.60	7428181.58	1-1003	0.00	5681622.54	7428181.28	1-2727	0.00
5681621.60	7428181.58	1-1003	0.00	5681617.22	7428170.62	1-1002	0.00
5681981.33	7428055.53	1-1112	0.00	5681976.56	7428068.58	1-316	0.00
5681976.56	7428068.58	1-316	0.00	5681971.49	7428082.42	1-698	0.00
5681976.56	7428068.58	1-316	0.00	5681622.54	7428181.28	1-2727	0.00
5681568.63	7428036.58	1-994	0.00	5681566.97	7428031.32	1-523	0.00
5681566.97	7428031.32	1-523	0.00	5681567.41	7428031.18	1-2717	0.00
5681567.41	7428031.18	1-2717	0.00	5681605.37	7428019.11	1-527	0.00
5681605.37	7428019.11	1-527	0.00	5681601.65	7428006.89	1-528	0.00
5681601.65	7428006.89	1-528	0.00	5681563.15	7428019.10	1-522	0.00
5681563.15	7428019.10	1-522	0.00	5681561.31	7428013.17	1-993	0.10
5681563.15	7428019.10	1-522	0.00	5681567.41	7428031.18	1-2717	0.00
5681566.97	7428031.32	1-523	0.00	5681563.19	7428019.33	1-522	0.30
5681567.41	7428031.18	1-2717	0.00	5681569.28	7428036.38	1-2718	0.00
5681601.65	7428006.89	1-528	0.00	5682045.63	7427865.90	1-525	0.00
5682045.63	7427865.90	1-525	0.00	5682042.32	7427878.85	1-524	0.00
5682042.32	7427878.85	1-524	0.00	5682041.87	7427880.24	1-526	0.00
5682041.87	7427880.24	1-526	0.00	5681605.37	7428019.11	1-527	0.00
5682047.51	7427858.82	1-1126	0.30	5682045.63	7427865.90	1-525	0.00
5682041.87	7427880.24	1-526	0.00	5682039.50	7427887.83	1-1125	0.30
5682047.51	7427858.82	1-1126	0.30	5682051.61	7427842.47	1-1072	0.00
5682051.61	7427842.47	1-1072	0.00	5682054.22	7427832.34	O-2972	0.10
5682051.61	7427842.47	1-1072	0.00	5681576.93	7427994.50	1-1074	0.00
5681576.93	7427994.50	1-1074	0.00	5681581.52	7427950.14	1-1071	0.00
5681581.52	7427950.14	1-1071	0.00	5681992.32	7427814.14	O-2962	0.00
5681992.32	7427814.14	O-2962	0.00	5682013.97	7427819.06	O-2963	0.00
5681984.11	7427812.27	O-1417	0.00	5681992.32	7427814.14	O-2962	0.00
5681529.43	7427924.60	1-51	0.00	5681535.37	7427943.71	1-2753	0.00
5681535.37	7427943.71	1-2753	0.00	5681539.52	7427956.88	1-2755	0.00
5681535.37	7427943.71	1-2753	0.00	5681532.57	7427944.65	1-2754	0.00
5681543.92	7427772.08	1-979	0.00	5681536.43	7427815.70	1-980	0.00
5681540.34	7427814.95	1-2690	0.00	5681536.43	7427815.70	1-980	0.00
5681536.43	7427815.70	1-980	0.00	5681536.10	7427827.30	1-982	0.00
5681536.10	7427827.30	1-982	0.00	5681540.22	7427826.32	1-2691	0.00
5681536.10	7427827.30	1-982	0.00	5681535.78	7427838.91	1-983	0.00
5681535.78	7427838.91	1-983	0.00	5681540.10	7427837.70	1-2693	0.00
5681535.78	7427838.91	1-983	0.00	5681535.43	7427851.42	1-984	0.00
5681535.43	7427851.42	1-984	0.00	5681539.97	7427849.93	1-2710	0.00
5681535.43	7427851.42	1-984	0.00	5681535.05	7427869.56	1-985	0.00
5681571.87	7427670.65	1-10006	0.00	5681560.42	7427701.31	1-2679	0.00
5681560.42	7427701.31	1-2679	0.00	5681554.42	7427700.36	1-2680	0.00
5681554.42	7427700.36	1-2680	0.00	5681544.67	7427698.80	1-2681	0.00
5681544.67	7427698.80	1-2681	0.00	5681559.39	7427664.30	O-2801	0.00
5681560.42	7427701.31	1-2679	0.00	5681551.89	7427724.16	1-2682	0.00
5681544.67	7427698.80	1-2681	0.00	5681535.01	7427721.44	1-2684	0.00
5681535.01	7427721.44	1-2684	0.00	5681532.93	7427726.32	1-877	0.00
5681532.93	7427726.32	1-877	0.00	5681526.76	7427736.16	1-878	0.00
5681556.49	7427663.50	O-2798	0.00	5681539.65	7427702.14	1-856	0.00
5681539.65	7427702.14	1-856	0.00	5681455.07	7427684.71	1-857	0.00
5681455.07	7427684.71	1-857	0.00	5681450.86	7427708.55	1-858	0.00
5681450.86	7427708.55	1-858	0.00	5681496.55	7427716.29	1-67	0.00
5681530.93	7427720.79	1-974	0.00	5681521.66	7427735.69	1-972	0.00
5681450.86	7427708.55	1-858	0.00	5681197.02	7427667.77	1-859	0.00
5681416.36	7428547.52	O-3825	0.30	5681430.23	7428566.15	O-3842	0.00
5681430.23	7428566.15	O-3842	0.00	5681439.77	7428579.25	O-3856	0.00
5681439.77	7428579.25	O-3856	0.00	5681441.54	7428581.67	O-3860	0.00
5681441.54	7428581.67	O-3860	0.00	5681445.54	7428587.17	O-3865	0.00
5681445.54	7428587.17	O-3865	0.00	5681451.65	7428597.02	O-3878	0.30
5681445.54	7428587.17	O-3865	0.00	5681535.86	7428554.63	1-1298	0.00
5681718.41	7428488.88	1-1016	0.00	5681724.71	7428533.19	1-1015	0.00
5681718.41	7428488.88	1-1016	0.00	5681716.30	7428474.59	1-1017	0.70
5681716.30	7428474.59	1-1017	0.70	5681716.34	7428468.36	1-1018	0.20
5681538.10	7428529.24	1-923	0.00	5681541.87	7428537.12	1-924	0.00
5681541.87	7428537.12	1-924	0.00	5681538.68	7428553.62	1-1271	0.00
5681538.10	7428529.24	1-923	0.00	5681518.62	7428489.03	1-922	0.30
5681515.69	7428489.96	1-927	0.40	5681535.24	7428530.21	1-926	0.00
5681535.24	7428530.21	1-926	0.00	5681539.09	7428538.26	1-925	0.00
5681539.09	7428538.26	1-925	0.00	5681541.87	7428537.12	1-924	0.00
5681539.09	7428538.26	1-925	0.00	5681439.77	7428579.25	O-3856	0.00
5681430.23	7428566.15	O-3842	0.00	5681535.24	7428530.21	1-926	0.00
5681535.86	7428554.63	1-1298	0.00	5681537.87	7428542.01	1-1305	0.00
5681537.87	7428542.01	1-1305	0.00	5681441.54	7428581.67	O-3860	0.00
5681518.67	7428456.30	1-920	0.00	5681518.64	7428441.46	1-919	0.00
5681518.64	7428441.46	1-919	0.00	5681647.41	7428400.36	1-1263	0.40
5681647.41	7428400.36	1-1263	0.40	5681651.96	7428414.51	1-1262	0.30
5681651.96	7428414.51	1-1262	0.30	5681518.67	7428456.30	1-920	0.00
5681518.64	7428441.46	1-919	0.00	5681518.60	7428419.90	1-918	0.00
5681518.60	7428419.90	1-918	0.00	5681642.82	7428380.17	1-1254	0.30
5681642.82	7428380.17	1-1254	0.30	5681647.41	7428400.36	1-1263	0.40
5681651.96	7428414.51	1-1262	0.30	5681702.64	7428398.31	1-2707	0.00
5681702.64	7428398.31	1-2707	0.00	5681704.22	7428397.85	1-1022	0.00
5681704.22	7428397.85	1-1022	0.00	5681710.25	7428411.90	1-1021	0.00
5681710.25	7428411.90	1-1021	0.00	5681716.28	7428425.97	1-1020	0.00
5681716.28	7428425.97	1-1020	0.00	5681716.10	7428444.18	1-2704	0.00
5681716.28	7428425.97	1-1020	0.00	5681713.62	7428426.77	1-2705	0.00
5681710.25	7428411.90	1-1021	0.00	5681708.12	7428412.52	1-2706	0.00
5681704.22	7428397.85	1-1022	0.00	5681698.49	7428383.74	1-1023	0.00
5681698.49	7428383.74	1-1023	0.00	5681690.71	7428364.54	1-1024	0.00
5681690.71	7428364.54	1-1024	0.00	5681689.72	7428364.83	1-2708	0.00
5681689.72	7428364.83	1-2708	0.00	5681686.80	7428365.77	1-1253	0.30
5681689.72	7428364.83	1-2708	0.00	5681702.64	7428398.31	1-2707	0.00
5681690.71	7428364.54	1-1024	0.00	5681683.14	7428345.90	1-53	0.00
5681683.14	7428345.90	1-53	0.00	5681682.08	7428346.21	1-2709	0.00
5681682.08	7428346.21	1-2709	0.00	5681689.72	7428364.83	1-2708	0.00
5681662.43	7428294.55	1-1025	0.00	5681683.14	7428345.90	1-53	0.00
5681668.53	7428313.18	1-2778	0.00	5681682.08	7428346.21	1-2709	0.00
5681682.08	7428346.21	1-2709	0.00	5681600.41	7428372.72	1-1251	0.30
5681600.41	7428372.72	1-1251	0.30	5681588.16	7428317.99	1-1246	0.30
5681588.16	7428317.99	1-1246	0.30	5681660.45	7428295.17	1-2777	0.00
5681588.16	7428317.99	1-1246	0.30	5681518.45	7428339.55	1-916	0.00
5681518.45	7428339.55	1-916	0.00	5681497.90	7428305.65	1-914	0.00
5681518.45	7428339.55	1-916	0.00	5681518.56	7428398.80	1-917	0.00
5681518.56	7428398.80	1-917	0.00	5681518.60	7428419.90	1-918	0.00
5681518.56	7428398.80	1-917	0.00	5681600.41	7428372.72	1-1251	0.30
5681642.82	7428380.17	1-1254	0.30	5681686.80	7428365.77	1-1253	0.30
5682188.82	7429897.15	1-2620	0.00	5682443.01	7429851.09	1-1449	0.00
5681953.94	7428410.08	1-10050	0.00	5682262.19	7428336.78	1-1247	0.70
5681729.37	7428677.17	1-149	0.00	5681718.29	7428650.03	1-148	0.00
5681718.29	7428650.03	1-148	0.00	5681687.86	7428662.65	1-539	0.00
5681687.86	7428662.65	1-539	0.00	5681701.31	7428695.26	1-542	0.00
5681729.37	7428677.17	1-149	0.00	5681701.31	7428695.26	1-542	0.00
5681768.54	7428663.78	1-665	0.00	5681767.52	7428664.42	1-666	0.00
5681767.52	7428664.42	1-666	0.00	5681763.05	7428672.29	1-667	0.00
5681763.05	7428672.29	1-667	0.00	5681762.44	7428676.07	1-642	0.00
5681768.40	7428694.31	1-630	0.00	5681807.46	7428686.55	1-639	0.00
5681807.46	7428686.55	1-639	0.00	5681814.11	7428685.23	1-668	0.00
5681814.11	7428685.23	1-668	0.00	5681855.93	7428677.02	1-641	0.00
5681855.93	7428677.02	1-641	0.00	5681861.68	7428675.93	1-640	0.00
5681861.68	7428675.93	1-640	0.00	5681881.29	7428671.88	1-2016	0.00
5681881.29	7428671.88	1-2016	0.00	5681884.91	7428671.54	1-627	0.00
5681884.91	7428671.54	1-627	0.00	5681912.47	7428666.60	1-654	0.00
5681912.47	7428666.60	1-654	0.00	5681919.36	7428665.36	1-653	0.00
5681919.36	7428665.36	1-653	0.00	5682048.39	7428642.23	1-624	0.00
5681914.62	7428638.92	1-645	0.00	5681919.36	7428665.36	1-653	0.00
5681912.47	7428666.60	1-654	0.00	5681907.74	7428640.17	1-644	0.00
5681912.47	7428666.60	1-654	0.00	5681916.36	7428688.25	1-648	0.00
5681916.36	7428688.25	1-648	0.00	5681914.74	7428690.58	1-649	0.00
5681914.74	7428690.58	1-649	0.00	5681889.14	7428695.17	1-652	0.00
5681889.14	7428695.17	1-652	0.00	5681890.16	7428700.80	1-626	0.00
5681889.14	7428695.17	1-652	0.00	5681884.91	7428671.54	1-627	0.00
5681881.29	7428671.88	1-2016	0.00	5681873.94	7428643.63	1-628	0.00
5681889.14	7428695.17	1-652	0.00	5681868.64	7428698.84	1-650	0.00
5681868.64	7428698.84	1-650	0.00	5681865.75	7428697.33	1-651	0.00
5681865.75	7428697.33	1-651	0.00	5681863.60	7428686.02	1-657	0.00
5681863.60	7428686.02	1-657	0.00	5681861.68	7428675.93	1-640	0.00
5681855.93	7428677.02	1-641	0.00	5681857.79	7428687.09	1-632	0.00
5681857.79	7428687.09	1-632	0.00	5681863.60	7428686.02	1-657	0.00
