19-1168	5685582.34	7423881.37	0.00	19-1169	5685596.87	7423891.79	0.00
19-810	5685588.33	7423888.87	0.00	19-837	5685581.27	7423884.25	0.00
19-2175	5685730.95	7423524.37	0.00	19-2176	5685625.62	7423810.51	0.00
19-2173	5685722.17	7423523.76	0.00	19-2174	5685617.85	7423807.91	0.00
19-2170	5685714.79	7423523.25	0.00	19-2171	5685610.93	7423805.59	0.00
19-2172	5685604.58	7423803.46	0.00	19-2169	5685625.04	7423747.27	0.00
19-2167	5685592.64	7423799.47	0.00	19-2166	5685613.04	7423743.05	0.00
19-2164	5685584.12	7423796.42	0.00	19-2163	5685682.78	7423521.04	0.00
19-2160	5685672.71	7423520.35	0.00	19-2161	5685575.31	7423793.16	0.00
19-2158	5685661.64	7423519.58	0.00	19-2159	5685566.31	7423789.82	0.00
19-2156	5685641.60	7423518.20	0.00	19-2157	5685548.31	7423783.15	0.00
19-2151	5685538.75	7423779.60	0.00	19-2150	5685630.38	7423517.42	0.00
19-2176	5685625.62	7423810.51	0.00	19-820	5685638.55	7423814.88	0.00
19-2176	5685625.62	7423810.51	0.00	19-819	5685622.22	7423809.37	0.00
19-819	5685622.22	7423809.37	0.00	19-823	5685610.04	7423842.14	0.00
19-2174	5685617.85	7423807.91	0.00	19-819	5685622.22	7423809.37	0.00
19-2174	5685617.85	7423807.91	0.00	19-2171	5685610.93	7423805.59	0.00
19-2171	5685610.93	7423805.59	0.00	19-818	5685605.80	7423803.87	0.00
19-818	5685605.80	7423803.87	0.00	19-822	5685593.63	7423836.71	0.00
19-2172	5685604.58	7423803.46	0.00	19-818	5685605.80	7423803.87	0.00
19-2172	5685604.58	7423803.46	0.00	19-2167	5685592.64	7423799.47	0.00
19-2167	5685592.64	7423799.47	0.00	19-31	5685589.37	7423798.37	0.00
19-31	5685589.37	7423798.37	0.00	19-814	5685577.09	7423831.58	0.00
19-31	5685589.37	7423798.37	0.00	19-914	5685584.53	7423796.56	0.00
19-914	5685584.53	7423796.56	0.00	19-913	5685571.66	7423829.27	0.00
19-2164	5685584.12	7423796.42	0.00	19-548	5685579.85	7423794.83	0.00
19-998	5685566.07	7423829.76	0.00	19-548	5685579.85	7423794.83	0.00
19-2161	5685575.31	7423793.16	0.00	19-548	5685579.85	7423794.83	0.00
19-2161	5685575.31	7423793.16	0.00	19-2159	5685566.31	7423789.82	0.00
19-2159	5685566.31	7423789.82	0.00	19-2157	5685548.31	7423783.15	0.00
19-2157	5685548.31	7423783.15	0.00	19-549	5685543.52	7423781.37	0.00
19-2151	5685538.75	7423779.60	0.00	19-549	5685543.52	7423781.37	0.00
19-2152	5685522.50	7423773.58	0.00	19-2151	5685538.75	7423779.60	0.00
19-2152	5685522.50	7423773.58	0.00	19-2153	5685503.59	7423766.57	0.00
19-1516	5685489.78	7423858.35	0.00	19-2152	5685522.50	7423773.58	0.00
19-1516	5685489.78	7423858.35	0.00	19-1585	5685488.56	7423861.53	0.00
19-549	5685543.52	7423781.37	0.00	19-997	5685531.44	7423816.15	0.00
19-998	5685566.07	7423829.76	0.00	19-997	5685531.44	7423816.15	0.00
19-997	5685531.44	7423816.15	0.00	19-1000	5685517.08	7423856.14	0.00
19-811	5685570.07	7423876.92	0.00	19-837	5685581.27	7423884.25	0.00
19-811	5685570.07	7423876.92	0.00	19-836	5685566.39	7423874.79	0.00
19-907	5685567.55	7423871.70	0.00	19-836	5685566.39	7423874.79	0.00
19-999	5685542.29	7423860.60	0.00	19-1000	5685517.08	7423856.14	0.00
19-1523	5685493.63	7423856.71	0.00	19-1000	5685517.08	7423856.14	0.00
19-1585	5685488.56	7423861.53	0.00	19-1586	5685473.37	7423865.59	0.00
19-1509	5685463.31	7423868.34	0.00	19-1586	5685473.37	7423865.59	0.00
19-156	5685416.97	7423815.12	0.00	19-1535	5685412.87	7423827.33	0.00
19-1535	5685412.87	7423827.33	0.00	19-1534	5685393.22	7423885.14	0.00
19-1543	5685393.69	7423835.13	0.00	19-1535	5685412.87	7423827.33	0.00
19-1543	5685393.69	7423835.13	0.00	19-1553	5685382.87	7423887.37	0.00
19-1543	5685393.69	7423835.13	0.00	19-1544	5685369.49	7423843.73	0.00
19-1558	5685360.05	7423892.37	0.00	19-1544	5685369.49	7423843.73	0.00
19-1544	5685369.49	7423843.73	0.00	19-1545	5685352.46	7423849.25	0.00
19-1558	5685360.05	7423892.37	0.00	19-1553	5685382.87	7423887.37	0.00
19-471	5685358.05	7423892.81	0.00	19-1558	5685360.05	7423892.37	0.00
19-1562	5685340.80	7423896.13	0.00	19-1545	5685352.46	7423849.25	0.00
19-471	5685358.05	7423892.81	0.00	19-1562	5685340.80	7423896.13	0.00
19-1574	5685318.77	7423900.37	0.00	19-1562	5685340.80	7423896.13	0.00
19-1575	5685316.97	7423900.58	0.00	19-1574	5685318.77	7423900.37	0.00
19-1587	5685298.81	7423902.68	0.00	19-1575	5685316.97	7423900.58	0.00
19-1575	5685316.97	7423900.58	0.00	19-1546	5685330.74	7423858.54	0.00
19-1547	5685332.49	7423853.12	0.00	19-1546	5685330.74	7423858.54	0.00
19-159	5685333.95	7423848.62	0.00	19-1547	5685332.49	7423853.12	0.00
19-1569	5685304.85	7423867.28	0.00	19-1546	5685330.74	7423858.54	0.00
19-1547	5685332.49	7423853.12	0.00	19-1545	5685352.46	7423849.25	0.00
19-172	5685309.20	7423852.50	0.00	19-1569	5685304.85	7423867.28	0.00
19-172	5685309.20	7423852.50	0.00	19-159	5685333.95	7423848.62	0.00
19-172	5685309.20	7423852.50	0.00	19-174	5685296.71	7423854.46	0.00
19-1571	5685296.33	7423902.98	0.00	19-2479	5685298.44	7423888.24	0.10
19-1587	5685298.81	7423902.68	0.00	BRAK	5685294.32	7423903.22	-
19-1572	5685276.98	7423905.32	0.00	BRAK	5685294.32	7423903.22	-
19-780	5685312.70	7423907.24	0.00	19-787	5685307.13	7423907.93	0.00
19-1590	5685319.41	7423903.30	0.00	19-780	5685312.70	7423907.24	0.00
19-780	5685312.70	7423907.24	0.00	19-1122	5685283.23	7423988.53	0.00
19-798	5685295.57	7423939.80	0.00	19-787	5685307.13	7423907.93	0.00
19-779	5685274.94	7423911.94	0.00	19-787	5685307.13	7423907.93	0.00
19-779	5685274.94	7423911.94	0.00	19-789	5685268.37	7423929.77	0.00
19-1591	5685244.03	7423912.26	0.00	19-779	5685274.94	7423911.94	0.00
19-1591	5685244.03	7423912.26	0.00	19-1714	5685243.67	7423917.79	0.00
19-1591	5685244.03	7423912.26	0.00	19-474	5685240.32	7423912.70	0.00
19-2003	5685239.67	7423918.66	0.00	19-756	5685239.95	7423912.72	0.00
19-474	5685240.32	7423912.70	0.00	19-756	5685239.95	7423912.72	0.00
19-755	5685217.38	7423913.07	0.00	19-756	5685239.95	7423912.72	0.00
19-475	5685216.51	7423916.14	0.00	19-755	5685217.38	7423913.07	0.00
19-755	5685217.38	7423913.07	0.00	19-1114	5685211.89	7423916.40	0.00
19-475	5685216.51	7423916.14	0.00	19-759	5685181.17	7424016.56	0.00
19-1113	5685192.65	7423969.76	0.00	19-1114	5685211.89	7423916.40	0.00
19-1111	5685186.24	7423914.73	0.00	19-1114	5685211.89	7423916.40	0.00
19-1111	5685186.24	7423914.73	0.00	19-1112	5685169.38	7423961.81	0.00
19-1112	5685169.38	7423961.81	0.00	19-1113	5685192.65	7423969.76	0.00
19-50	5685092.72	7424175.94	0.00	19-1112	5685169.38	7423961.81	0.00
19-50	5685092.72	7424175.94	0.00	19-1707	5685091.24	7424180.03	0.00
19-1707	5685091.24	7424180.03	0.00	19-1733	5685096.70	7424180.47	0.00
19-1707	5685091.24	7424180.03	0.00	19-1708	5685051.52	7424176.79	0.00
19-1708	5685051.52	7424176.79	0.00	19-1775	5685039.37	7424211.33	0.00
O-171	5684925.85	7424534.17	0.00	19-1775	5685039.37	7424211.33	0.00
O-183	5684971.04	7424550.98	0.00	19-1732	5685084.64	7424216.04	0.00
19-760	5685110.11	7424218.35	0.00	O-188	5684989.79	7424557.95	0.00
19-763	5685136.09	7424220.46	0.00	O-194	5685009.20	7424565.17	0.00
19-1775	5685039.37	7424211.33	0.00	19-1773	5685019.44	7424211.64	0.00
19-1732	5685084.64	7424216.04	0.00	19-1776	5685072.00	7424211.01	0.00
19-1733	5685096.70	7424180.47	0.00	19-1732	5685084.64	7424216.04	0.00
19-760	5685110.11	7424218.35	0.00	19-1732	5685084.64	7424216.04	0.00
19-1775	5685039.37	7424211.33	0.00	19-1776	5685072.00	7424211.01	0.00
19-1166	5685117.66	7424198.32	0.00	19-760	5685110.11	7424218.35	0.00
19-763	5685136.09	7424220.46	0.00	19-760	5685110.11	7424218.35	0.00
19-1166	5685117.66	7424198.32	0.00	19-1097	5685140.87	7424207.47	0.00
19-1166	5685117.66	7424198.32	0.00	19-761	5685123.72	7424181.27	0.00
19-1097	5685140.87	7424207.47	0.00	19-1844	5685139.05	7424212.39	0.00
19-763	5685136.09	7424220.46	0.00	19-1844	5685139.05	7424212.39	0.00
19-1165	5685152.44	7424101.26	0.00	19-761	5685123.72	7424181.27	0.00
19-1165	5685152.44	7424101.26	0.00	19-1066	5685176.98	7424106.79	0.00
19-1165	5685152.44	7424101.26	0.00	19-759	5685181.17	7424016.56	0.00
19-759	5685181.17	7424016.56	0.00	19-758	5685205.68	7424025.26	0.00
19-917	5685240.25	7423970.64	0.00	19-1714	5685243.67	7423917.79	0.00
19-1712	5685236.32	7423990.48	0.00	19-917	5685240.25	7423970.64	0.00
19-1711	5685237.35	7424000.53	0.00	19-1712	5685236.32	7423990.48	0.00
19-786	5685238.40	7424010.37	0.00	19-1711	5685237.35	7424000.53	0.00
19-782	5685238.33	7424011.70	0.00	19-786	5685238.40	7424010.37	0.00
19-782	5685238.33	7424011.70	0.00	19-792	5685242.45	7424000.15	0.00
19-782	5685238.33	7424011.70	0.00	19-793	5685237.23	7424027.57	0.00
19-1122	5685283.23	7423988.53	0.00	19-1121	5685274.70	7424012.03	0.00
19-796	5685278.53	7423986.82	0.00	19-1122	5685283.23	7423988.53	0.00
19-1121	5685274.70	7424012.03	0.00	19-1119	5685265.32	7424037.90	0.00
19-795	5685270.00	7424010.32	0.00	19-1121	5685274.70	7424012.03	0.00
19-794	5685260.62	7424036.19	0.00	19-1119	5685265.32	7424037.90	0.00
19-781	5685231.39	7424130.23	0.00	19-1119	5685265.32	7424037.90	0.00
19-794	5685260.62	7424036.19	0.00	19-788	5685233.67	7424110.51	0.00
19-794	5685260.62	7424036.19	0.00	19-793	5685237.23	7424027.57	0.00
19-788	5685233.67	7424110.51	0.00	19-793	5685237.23	7424027.57	0.00
19-781	5685231.39	7424130.23	0.00	19-788	5685233.67	7424110.51	0.00
19-1693	5685230.72	7424138.31	0.00	19-781	5685231.39	7424130.23	0.00
19-1692	5685241.65	7424176.90	0.00	19-1693	5685230.72	7424138.31	0.00
19-1691	5685256.71	7424201.51	0.00	19-1692	5685241.65	7424176.90	0.00
19-1099	5685238.71	7424177.50	0.00	19-68	5685254.79	7424203.81	0.00
19-1099	5685238.71	7424177.50	0.00	19-2005	5685227.98	7424139.60	0.00
19-1075	5685225.17	7424148.06	0.00	19-1068	5685227.42	7424150.05	0.00
19-1095	5685227.08	7424142.48	0.00	19-1075	5685225.17	7424148.06	0.00
19-1095	5685227.08	7424142.48	0.00	19-2005	5685227.98	7424139.60	0.00
19-1095	5685227.08	7424142.48	0.00	19-1067	5685226.46	7424133.58	0.00
19-1070	5685222.14	7424145.34	0.00	19-1075	5685225.17	7424148.06	0.00
19-1100	5685227.78	7424138.91	0.00	19-69	5685231.66	7424090.36	0.00
19-1102	5685231.09	7424070.31	0.00	19-69	5685231.66	7424090.36	0.00
19-1081	5685234.89	7424021.03	0.00	19-784	5685233.52	7424050.41	0.00
19-895	5685235.39	7424010.45	0.00	19-1081	5685234.89	7424021.03	0.00
19-1081	5685234.89	7424021.03	0.00	19-1089	5685227.56	7424041.38	0.00
19-1082	5685234.36	7424000.39	0.00	19-895	5685235.39	7424010.45	0.00
19-905	5685233.29	7423990.34	0.00	19-1082	5685234.36	7424000.39	0.00
19-919	5685237.25	7423970.50	0.00	19-905	5685233.29	7423990.34	0.00
19-919	5685237.25	7423970.50	0.00	19-1084	5685239.41	7423921.14	0.00
19-2003	5685239.67	7423918.66	0.00	19-1084	5685239.41	7423921.14	0.00
19-1084	5685239.41	7423921.14	0.00	19-1005	5685227.24	7423959.11	0.00
19-1005	5685227.24	7423959.11	0.00	19-1006	5685228.10	7424027.43	0.00
19-758	5685205.68	7424025.26	0.00	19-1005	5685227.24	7423959.11	0.00
19-1089	5685227.56	7424041.38	0.00	19-1012	5685227.85	7424033.93	0.00
19-1090	5685219.88	7424062.00	0.00	19-1089	5685227.56	7424041.38	0.00
19-1015	5685226.78	7424062.40	0.00	19-1089	5685227.56	7424041.38	0.00
19-1013	5685203.58	7424032.18	0.00	19-1012	5685227.85	7424033.93	0.00
19-758	5685205.68	7424025.26	0.00	19-1013	5685203.58	7424032.18	0.00
19-1013	5685203.58	7424032.18	0.00	19-1016	5685193.51	7424060.44	0.00
19-1016	5685193.51	7424060.44	0.00	19-1090	5685219.88	7424062.00	0.00
19-1016	5685193.51	7424060.44	0.00	19-1064	5685185.15	7424083.89	0.00
19-1066	5685176.98	7424106.79	0.00	19-1064	5685185.15	7424083.89	0.00
19-1064	5685185.15	7424083.89	0.00	19-1091	5685211.34	7424084.86	0.00
19-1091	5685211.34	7424084.86	0.00	19-1090	5685219.88	7424062.00	0.00
19-1063	5685225.90	7424085.40	0.00	19-1091	5685211.34	7424084.86	0.00
19-1015	5685226.78	7424062.40	0.00	19-1090	5685219.88	7424062.00	0.00
19-1859	5685163.00	7424215.78	0.00	19-1844	5685139.05	7424212.39	0.00
19-763	5685136.09	7424220.46	0.00	19-1782	5685151.48	7424218.11	0.00
19-762	5685148.85	7424185.69	0.00	19-1097	5685140.87	7424207.47	0.00
19-762	5685148.85	7424185.69	0.00	19-1074	5685161.87	7424149.18	0.00
19-1074	5685161.87	7424149.18	0.00	19-1073	5685185.97	7424144.54	0.00
19-1066	5685176.98	7424106.79	0.00	19-1074	5685161.87	7424149.18	0.00
19-1066	5685176.98	7424106.79	0.00	19-1065	5685196.48	7424107.53	0.00
19-1092	5685202.79	7424107.77	0.00	19-1065	5685196.48	7424107.53	0.00
19-1092	5685202.79	7424107.77	0.00	19-1091	5685211.34	7424084.86	0.00
19-1092	5685202.79	7424107.77	0.00	19-1007	5685225.03	7424108.61	0.00
19-1065	5685196.48	7424107.53	0.00	19-1093	5685197.20	7424122.74	0.00
19-1092	5685202.79	7424107.77	0.00	19-1093	5685197.20	7424122.74	0.00
19-1093	5685197.20	7424122.74	0.00	19-1094	5685189.30	7424143.90	0.00
19-1071	5685198.13	7424142.20	0.00	19-1093	5685197.20	7424122.74	0.00
19-1071	5685198.13	7424142.20	0.00	19-1094	5685189.30	7424143.90	0.00
19-1094	5685189.30	7424143.90	0.00	19-1073	5685185.97	7424144.54	0.00
19-1094	5685189.30	7424143.90	0.00	19-1072	5685186.75	7424150.72	0.00
19-1073	5685185.97	7424144.54	0.00	19-1072	5685186.75	7424150.72	0.00
19-1083	5685172.11	7424190.02	0.00	19-1072	5685186.75	7424150.72	0.00
19-1072	5685186.75	7424150.72	0.00	19-1080	5685195.67	7424211.17	0.00
19-1072	5685186.75	7424150.72	0.00	19-1070	5685222.14	7424145.34	0.00
19-1859	5685163.00	7424215.78	0.00	19-1083	5685172.11	7424190.02	0.00
19-1085	5685162.78	7424216.39	0.00	19-1859	5685163.00	7424215.78	0.00
19-1014	5685204.07	7424209.83	0.00	19-486	5685207.56	7424195.69	0.00
19-1014	5685204.07	7424209.83	0.00	19-1080	5685195.67	7424211.17	0.00
19-1014	5685204.07	7424209.83	0.00	O-208	5685065.64	7424586.29	0.00
19-1095	5685227.08	7424142.48	0.00	19-1068	5685227.42	7424150.05	0.00
19-1100	5685227.78	7424138.91	0.00	19-2005	5685227.98	7424139.60	0.00
19-89	5685153.29	7423844.07	0.00	19-90	5685147.98	7423842.89	0.00
19-91	5685134.43	7423831.20	0.00	19-90	5685147.98	7423842.89	0.00
19-650	5685109.22	7423899.45	0.00	19-91	5685134.43	7423831.20	0.00
19-91	5685134.43	7423831.20	0.00	19-92	5685119.39	7423817.54	0.00
19-650	5685109.22	7423899.45	0.00	19-647	5685131.92	7423901.92	0.00
19-93	5685116.23	7423815.73	0.00	19-92	5685119.39	7423817.54	0.00
19-93	5685116.23	7423815.73	0.00	19-1843	5685110.77	7423830.85	0.00
19-1843	5685110.77	7423830.85	0.00	19-648	5685086.84	7423897.02	0.00
19-650	5685109.22	7423899.45	0.00	19-648	5685086.84	7423897.02	0.00
19-1533	5685050.97	7423893.11	0.00	19-648	5685086.84	7423897.02	0.00
19-1593	5685085.09	7423901.84	0.00	19-87	5685049.31	7423897.96	0.00
19-87	5685049.31	7423897.96	0.00	19-1265	5685034.42	7423938.70	0.00
19-87	5685049.31	7423897.96	0.00	19-1263	5685017.85	7423894.71	0.00
19-88	5685013.97	7423894.12	0.00	19-1263	5685017.85	7423894.71	0.00
19-1264	5685005.84	7423928.44	0.00	19-1263	5685017.85	7423894.71	0.00
19-1264	5685005.84	7423928.44	0.00	19-1265	5685034.42	7423938.70	0.00
19-1267	5685026.05	7423961.97	0.00	19-1265	5685034.42	7423938.70	0.00
19-1266	5684997.54	7423951.74	0.00	19-1267	5685026.05	7423961.97	0.00
19-1267	5685026.05	7423961.97	0.00	19-1269	5685017.67	7423985.30	0.00
19-109	5685010.58	7424005.03	0.00	19-1269	5685017.67	7423985.30	0.00
19-1268	5684989.22	7423975.09	0.00	19-1269	5685017.67	7423985.30	0.00
19-109	5685010.58	7424005.03	0.00	19-1271	5685007.58	7424013.37	0.00
19-136	5684981.04	7423997.89	0.00	19-109	5685010.58	7424005.03	0.00
19-1270	5684979.21	7424003.19	0.00	19-1271	5685007.58	7424013.37	0.00
19-1273	5684997.47	7424041.51	0.00	19-1271	5685007.58	7424013.37	0.00
19-1273	5684997.47	7424041.51	0.00	19-1701	5684992.87	7424054.30	0.00
19-1275	5684986.20	7424072.88	0.00	19-1701	5684992.87	7424054.30	0.00
19-1277	5684977.16	7424098.04	0.00	19-1275	5684986.20	7424072.88	0.00
19-1274	5684957.99	7424062.76	0.00	19-1275	5684986.20	7424072.88	0.00
19-1276	5684949.02	7424087.95	0.00	19-1277	5684977.16	7424098.04	0.00
19-1277	5684977.16	7424098.04	0.00	19-1279	5684966.96	7424126.42	0.00
19-1278	5684938.90	7424116.36	0.00	19-1279	5684966.96	7424126.42	0.00
19-1279	5684966.96	7424126.42	0.00	19-1281	5684957.87	7424151.72	0.00
19-104	5684957.39	7424153.04	0.00	19-1281	5684957.87	7424151.72	0.00
19-1280	5684929.88	7424141.68	0.00	19-1281	5684957.87	7424151.72	0.00
19-104	5684957.39	7424153.04	0.00	19-107	5684951.98	7424168.67	0.00
19-107	5684951.98	7424168.67	0.00	19-108	5684946.18	7424168.20	0.00
19-106	5684916.74	7424166.15	0.00	19-108	5684946.18	7424168.20	0.00
19-108	5684946.18	7424168.20	0.00	19-1770	5684933.53	7424202.63	0.00
19-1773	5685019.44	7424211.64	0.00	19-1774	5685001.81	7424216.59	0.00
19-1703	5685032.43	7424175.42	0.00	19-1773	5685019.44	7424211.64	0.00
O-166	5684903.91	7424526.00	0.00	19-1773	5685019.44	7424211.64	0.00
19-1772	5684959.29	7424214.56	0.00	19-1774	5685001.81	7424216.59	0.00
19-1700	5684975.50	7424170.59	0.00	19-1772	5684959.29	7424214.56	0.00
19-1700	5684975.50	7424170.59	0.00	19-107	5684951.98	7424168.67	0.00
19-1772	5684959.29	7424214.56	0.00	19-1770	5684933.53	7424202.63	0.00
19-1770	5684933.53	7424202.63	0.00	19-1694	5684906.82	7424193.37	0.00
O-147	5684825.23	7424497.47	0.00	19-1770	5684933.53	7424202.63	0.00
O-156	5684851.49	7424506.89	0.00	19-1772	5684959.29	7424214.56	0.00
19-102	5684979.95	7423767.02	0.00	19-448	5685008.86	7423786.83	0.00
19-102	5684979.95	7423767.02	0.00	19-103	5684970.61	7423763.47	0.00
19-271	5684953.17	7423756.84	0.00	19-103	5684970.61	7423763.47	0.00
19-539	5684942.08	7423826.95	0.00	19-103	5684970.61	7423763.47	0.00
19-252	5684942.01	7423750.05	0.00	19-271	5684953.17	7423756.84	0.00
19-252	5684942.01	7423750.05	0.00	19-250	5684939.98	7423748.82	0.00
19-579	5684939.27	7423755.22	0.00	19-252	5684942.01	7423750.05	0.00
19-576	5684878.43	7423869.98	0.00	19-579	5684939.27	7423755.22	0.00
19-250	5684939.98	7423748.82	0.00	19-590	5684909.25	7423806.50	0.00
19-201	5684909.06	7423730.01	0.00	19-250	5684939.98	7423748.82	0.00
19-201	5684909.06	7423730.01	0.00	19-200	5684878.09	7423711.18	0.00
19-580	5684905.09	7423736.74	0.00	19-201	5684909.06	7423730.01	0.00
19-580	5684905.09	7423736.74	0.00	19-2249	5684895.27	7423753.55	0.00
19-2249	5684895.27	7423753.55	0.00	19-1462	5684877.33	7423784.19	0.00
19-2249	5684895.27	7423753.55	0.00	19-2250	5684863.06	7423737.05	0.00
19-2250	5684863.06	7423737.05	0.00	19-2251	5684860.01	7423735.54	0.00
19-2251	5684860.01	7423735.54	0.00	19-2267	5684843.10	7423767.43	0.00
19-2238	5684839.23	7423726.10	0.00	19-2251	5684860.01	7423735.54	0.00
19-2250	5684863.06	7423737.05	0.00	19-2269	5684844.70	7423768.14	0.00
19-2237	5684849.82	7423706.79	0.00	19-2238	5684839.23	7423726.10	0.00
19-2240	5684805.89	7423786.94	0.00	19-2238	5684839.23	7423726.10	0.00
19-2241	5684767.90	7423856.26	0.00	19-2240	5684805.89	7423786.94	0.00
19-2240	5684805.89	7423786.94	0.00	19-2268	5684826.47	7423797.16	0.00
19-2267	5684843.10	7423767.43	0.00	19-2268	5684826.47	7423797.16	0.00
19-1514	5684796.16	7423859.82	0.00	19-2268	5684826.47	7423797.16	0.00
19-2269	5684844.70	7423768.14	0.00	19-2267	5684843.10	7423767.43	0.00
19-2269	5684844.70	7423768.14	0.00	19-83	5684835.54	7423784.84	0.00
19-1462	5684877.33	7423784.19	0.00	19-2269	5684844.70	7423768.14	0.00
19-82	5684867.33	7423801.24	0.00	19-83	5684835.54	7423784.84	0.00
19-1512	5684827.55	7423798.02	0.00	19-83	5684835.54	7423784.84	0.00
19-1512	5684827.55	7423798.02	0.00	19-1515	5684859.77	7423814.15	0.00
19-1512	5684827.55	7423798.02	0.00	19-1513	5684798.38	7423860.10	0.00
19-1513	5684798.38	7423860.10	0.00	19-1514	5684796.16	7423859.82	0.00
19-581	5684830.36	7423864.36	0.00	19-1513	5684798.38	7423860.10	0.00
19-2241	5684767.90	7423856.26	0.00	19-1514	5684796.16	7423859.82	0.00
19-1462	5684877.33	7423784.19	0.00	19-585	5684875.62	7423787.10	0.00
19-82	5684867.33	7423801.24	0.00	19-585	5684875.62	7423787.10	0.00
19-82	5684867.33	7423801.24	0.00	19-584	5684866.75	7423802.23	0.00
19-1515	5684859.77	7423814.15	0.00	19-584	5684866.75	7423802.23	0.00
19-1515	5684859.77	7423814.15	0.00	19-583	5684857.93	7423817.30	0.00
19-583	5684857.93	7423817.30	0.00	19-582	5684849.60	7423831.52	0.00
19-581	5684830.36	7423864.36	0.00	19-582	5684849.60	7423831.52	0.00
19-581	5684830.36	7423864.36	0.00	19-578	5684836.38	7423864.90	0.00
19-601	5684827.88	7423868.87	0.00	19-600	5684835.65	7423869.85	0.00
19-594	5684875.36	7423874.69	0.00	19-600	5684835.65	7423869.85	0.00
19-86	5684875.91	7423874.74	0.00	19-594	5684875.36	7423874.69	0.00
19-86	5684875.91	7423874.74	0.00	19-1061	5684873.51	7423879.20	0.00
19-86	5684875.91	7423874.74	0.00	19-480	5684895.28	7423876.62	0.00
19-578	5684836.38	7423864.90	0.00	19-577	5684875.75	7423869.71	0.00
19-587	5684885.62	7423851.07	0.00	19-577	5684875.75	7423869.71	0.00
19-482	5684876.09	7423869.75	0.00	19-577	5684875.75	7423869.71	0.00
19-576	5684878.43	7423869.98	0.00	19-482	5684876.09	7423869.75	0.00
19-582	5684849.60	7423831.52	0.00	19-587	5684885.62	7423851.07	0.00
19-587	5684885.62	7423851.07	0.00	19-588	5684893.37	7423836.47	0.00
19-583	5684857.93	7423817.30	0.00	19-588	5684893.37	7423836.47	0.00
19-588	5684893.37	7423836.47	0.00	19-589	5684900.98	7423822.11	0.00
19-584	5684866.75	7423802.23	0.00	19-589	5684900.98	7423822.11	0.00
19-590	5684909.25	7423806.50	0.00	19-589	5684900.98	7423822.11	0.00
19-585	5684875.62	7423787.10	0.00	19-590	5684909.25	7423806.50	0.00
19-576	5684878.43	7423869.98	0.00	19-537	5684894.83	7423871.56	0.00
19-481	5684896.01	7423871.67	0.00	19-537	5684894.83	7423871.56	0.00
19-481	5684896.01	7423871.67	0.00	19-1192	5684920.59	7423875.29	0.00
19-1194	5684905.61	7423846.13	0.00	19-537	5684894.83	7423871.56	0.00
19-1320	5684927.76	7423876.35	0.00	19-1192	5684920.59	7423875.29	0.00
19-1193	5684924.57	7423872.42	0.00	19-1192	5684920.59	7423875.29	0.00
19-1062	5684946.68	7423884.20	0.00	19-1819	5684948.50	7423884.47	0.00
19-1819	5684948.50	7423884.47	0.00	19-1319	5684949.45	7423879.55	0.00
19-1819	5684948.50	7423884.47	0.00	19-1030	5684966.99	7423887.19	0.00
19-1030	5684966.99	7423887.19	0.00	19-1157	5684987.52	7423890.22	0.00
19-1030	5684966.99	7423887.19	0.00	19-1054	5684965.60	7423890.10	0.00
19-1054	5684965.60	7423890.10	0.00	19-1160	5684945.74	7423937.38	0.00
19-1056	5684954.75	7423888.82	0.00	19-1054	5684965.60	7423890.10	0.00
19-1161	5684965.77	7423945.78	0.00	19-1157	5684987.52	7423890.22	0.00
19-1161	5684965.77	7423945.78	0.00	19-1160	5684945.74	7423937.38	0.00
19-1042	5684941.00	7423948.65	0.00	19-1160	5684945.74	7423937.38	0.00
19-1042	5684941.00	7423948.65	0.00	19-1142	5684939.46	7423952.34	0.00
19-1042	5684941.00	7423948.65	0.00	19-1043	5684935.06	7423946.01	0.00
19-1144	5684917.97	7423942.76	0.00	19-1142	5684939.46	7423952.34	0.00
19-1037	5684923.37	7423990.60	0.00	19-1142	5684939.46	7423952.34	0.00
19-1035	5684915.77	7424008.67	0.00	19-1037	5684923.37	7423990.60	0.00
19-1145	5684901.24	7423980.72	0.00	19-1037	5684923.37	7423990.60	0.00
19-1036	5684833.19	7423972.38	0.00	19-1035	5684915.77	7424008.67	0.00
19-1033	5684908.10	7424026.91	0.00	19-1035	5684915.77	7424008.67	0.00
19-601	5684827.88	7423868.87	0.00	19-564	5684777.31	7423862.62	0.30
19-564	5684777.05	7423862.59	0.00	19-566	5684774.90	7423879.85	0.00
19-562	5684764.41	7423860.90	0.00	19-564	5684777.31	7423862.62	0.30
19-2002	5684842.22	7423702.67	0.00	19-2234	5684827.27	7423729.33	0.00
19-2234	5684827.27	7423729.33	0.00	19-2246	5684825.39	7423732.69	0.00
19-2246	5684825.39	7423732.69	0.00	19-2245	5684813.03	7423754.73	0.00
19-2244	5684764.02	7423842.15	0.00	19-2245	5684813.03	7423754.73	0.00
19-2245	5684813.03	7423754.73	0.00	19-2264	5684796.53	7423747.48	0.00
19-2266	5684777.07	7423763.16	0.00	19-2265	5684794.15	7423746.44	0.00
19-2265	5684794.15	7423746.44	0.00	19-2264	5684796.53	7423747.48	0.00
19-1465	5684755.16	7423784.96	0.00	19-2266	5684777.07	7423763.16	0.00
19-1466	5684758.16	7423797.73	0.00	19-1465	5684755.16	7423784.96	0.00
